DW_CLIENTE;customerKey;customer;address_number;business_family;business_unit;customer_type;division;line_of_business;phone;region_code;regional_sales_Mgr;search_type
48fda7bc0c1f775cab2a9faa7ac3575c47384e75161bbf5da9fed308364ddc78;10009652;Dci Shop;10009652;R1;1;G3;1;Não Informado;816-455-8733;0;S21;C
4d00cd4bc1479602679570756e4c475e8ba55789c6ccbf59af4e1e1b7f63e4bf;10021160;Pacific Gigaplace;10021160;R3;1;G1;1;M1;816-455-8733;5;S19;C
842ac3b60908ad85cc874344b874ab45ca42cd5af87c48aa67223d4c8d73cd04;10004602;Best Supermarket;10004602;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
aed6b4c9c90a22f7dc4fe9465b126086b2827795427eb4105a3c1f329aa25fb0;10012305;FIND/SVP Shop;10012305;R3;1;G2;1;Não Informado;816-455-8733;5;S9;C
8e6e20636f6fc34c9212ead35e8a84013b5afa5850bcb02c4a580cc91d463150;10009650;Dayton Store;10009650;R3;1;G1;1;M1;816-455-8733;5;S16;C
616e58fceef6f9fe8bd3cd356ef4f91deb5f91fc15216dad6399998fd1aa6483;10013011;Gamacles Shop;10013011;R3;1;G1;1;M1;816-455-8733;5;S19;C
2f851a8eb85f4b7913fa82110964bfe50251255afa3b02689ef590233344203c;10026560;Xentec Shop;10026560;O2;1;G2;2;Não Informado;816-455-8733;4;S12;C
eccad654c80776aedd7411738341cda6ca4f668ace0fe6b26b056ad559756f91;10005688;Bien Supermarket;10005688;R3;1;G2;1;Não Informado;816-455-8733;5;S9;C
553e27cb58504fdab15a074c64fe41b823dfda1a61944d584d598e75b7af7fa5;10021485;Paracel Gigaplace;10021485;R1;1;G2;2;Não Informado;816-455-8733;4;S22;C
f701efff4d607ddf35a9049acc68fe8ecd3bb60a2af18fa175b73a23e8f1f52a;10009156;Carden Supermarket;10009156;R3;1;G2;2;Não Informado;816-455-8733;4;S1;C
8464df92dd76054d620c6cee5d6bde1d29cb7ce385a46bf63ad84b82bc650cbe;10012425;Fins Shop;10012425;R1;1;G2;2;Não Informado;816-455-8733;4;S4;C
3ad75680770c10834d62d07a251d5bae4d7326c38e323b623aedd70032dd0d80;10025560;Unisys Supermarket;10025560;R3;1;G2;2;M1;816-455-8733;2;S16;C
4ac1c2461ed0622fd784efd36382b68c91ffb947cf6f4e87361bd76dbab383d5;10020662;Nematron Shop;10020662;R3;1;G1;1;M1;816-455-8733;5;S19;C
22b4501d89cc247214e74596ea4026faebe3c950634e75e05f61c2b07480d8fe;10027119;Yurie Market;10027119;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
9c8a51b610177f4ef4859edc4b450ff3e7b26db31b67524ee28d0be0a45c8a35;10021286;PagePoint Shop;10021286;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
04bd45772943b24dc295eeaa035ae0d2fa2cecf352b40ed84044d7eab0fe6397;10025242;Teamsolve Shop;10025242;O2;1;G1;1;Não Informado;816-455-8733;5;S1;C
e3cf4e0466e0cb886eea90b5ad51103aab5f37b364a2eb09eca494df63a543cb;10015275;Helios Shop;10015275;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
efe23dd4b042859d8d3e72319ee65da03b5820ee7e4c64d3683d8c142d8abde3;10020915;Ottercom Shop;10020915;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
7bf12baab1800785d69188055b5333bd0f5e1b08575dd3339d5e1f74c7e11ed0;10021158;Pacific Supermarket;10021158;R3;1;G3;1;Não Informado;816-455-8733;0;S17;C
a860c2cb37729d7d2893eec6981010fe6a7a7e5887b41ad23065da5bcd139f0e;10007448;Cajun Shop;10007448;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
105b069c423f38a66c1b331acfe9a97a64c50561d1e5454fb075ab6fc11f4886;10025467;Underwriters Supermarket;10025467;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
1a1da59161fac5dcdaffbc15eb0f9f786686df0b99f1746abf6669405419e97a;10025025;Taligent Midstore;10025025;R3;1;G2;2;M1;816-455-8733;1;S16;C
f319d99375ed5659994b9d88e83ec711c68368fccbfc30e000cbdc5a1eea95ea;10022168;QualServe Shop;10022168;R1;1;G2;2;Não Informado;816-455-8733;4;S11;C
75a4643331dcf38bdebedaa23529c7483ad309074e410153050bcd9e712db108;10002139;Accrue Shop;10002139;R1;1;G2;1;Não Informado;816-455-8733;5;S11;C
cb602c6eedc8e109905539643666a4d53596e6e59f91fb70d3e250bef74b1879;10012128;Fifth Supermarket;10012128;R3;1;G3;1;Não Informado;816-455-8733;5;S5;C
4e4c2249d7f1763ba1c98a1e643db8978f85d7783ee29a66efb69c45dc61616d;10023221;Reveal Supermarket;10023221;R3;1;G2;2;M1;816-455-8733;4;S16;C
887355e6519c27cbfd6d1bd8ba937ee16c18cb616912debdbfb46b46220d7705;10001103;AC Store;10001103;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
cc7d3702d28ba284f0908b8bd27aec7477313c4cb39c810017bc1faeb36bd3ae;10010832;?change Store;10010832;R2;1;G2;1;Não Informado;816-455-8733;5;S11;C
dac2408f421a48c17820cb0a910b0d931c28658402855efe817cdf744b244eb4;10025359;UKnames.net Shop;10025359;R4;1;G2;1;Não Informado;816-455-8733;5;S18;C
e6951d915bdbb1a1d07d05833b5a47a5f10cc227b43780b98c1c68686ffea6c8;10020193;Maui Store;10020193;R2;1;G2;1;Não Informado;816-455-8733;5;S5;C
6186f790cc4af4efada1e17e8527379183b89cb0309b9c29691bd786f121f695;10010974;EDS Shop;10010974;R2;1;G2;2;Não Informado;816-455-8733;4;S9;C
67ef6b22bda4682f21dd7abf049f1632a7b286fecb0abf3a8d51e78a633760bf;10020445;N.Graphics Shop;10020445;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
b1927e1855641e19ecea6be1e7cf00906987f1d37bbac047a256439f3ad1cb29;10021459;Papyrus Shop;10021459;O2;1;G2;2;Não Informado;816-455-8733;2;S12;C
2f0a6b1caa05be33f452303c0c87c656884462a50bd0cfae0a80ff1a6d2d8765;10021270;Page Market;10021270;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
93c474ef1eb90f918014d9cb49bfda5d2c3d2920ec25873c3292d9e83c55c94a;10023780;SAT-SAGEM Supermarket;10023780;R3;1;G1;1;M1;816-455-8733;5;S16;C
3b1aec9e7590537fa192efee1a3d712239cf35753328b17a2781f72f6ffcf4e9;10010914;Editor Shop;10010914;R3;1;G2;2;M1;816-455-8733;4;S16;C
1b664f8bf3ab228661636f33162bfefb3b2bab2b0e70158a3ff8ced5a9a674e0;10025552;Unison Medistore;10025552;R3;1;G2;2;Não Informado;816-455-8733;4;S13;C
cd4270e7dfa3aba85d924e9f7ff0292cc060986943d34882596aefcd24925ed3;10027348;Zephyr Shop;10027348;R2;1;G2;2;Não Informado;816-455-8733;2;S5;I
2a32fb11e107e2327d8fc65404b71ac0c6ffc55e475ca2d10aff8afa5aaee069;10002244;ACS Market;10002244;O2;1;G2;2;Não Informado;816-455-8733;2;S12;C
766b33d8255f186813ea13071ca6581b0050f98f19094a0abc6fec9ebce7388e;10016113;Hill Supermarket;10016113;R2;1;G2;1;Não Informado;816-455-8733;5;S5;C
d77088ebb4ecbd26564f1a034e90ba3aab0857b94f00b90d00c3aca5a921cb2b;10007117;Bre-X Shop;10007117;R3;1;G1;1;M1;816-455-8733;5;S19;C
f3c086a40c29f56db0c4a9fa10a65fd10e0faeb880c93caa32b980437a4053e2;10018665;Kaim Supermarket;10018665;R3;1;G2;2;M1;816-455-8733;3;S16;C
7a7d0ba05b385e5239fa290f61c9a89ae113bb87cc17600f76dc3aad24bc7655;10015886;Hewlett Supermarket;10015886;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
0d9bfa6ab732ee1791fa11d0a87fb9a1490db0d391c28875baf6bc23f86f0c82;10013574;Gebbie Store;10013574;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
f0704048c326bad9d9b2032ea6f01665edfb827f224ba60b9050cc67625b1a91;10004255;Bendix Store;10004255;R3;1;G1;1;M1;816-455-8733;5;S19;C
4e5d54aeb7108ccc4ab579bf9c383a9bf603edd2cf41b82ef91519edc9287580;10025264;Today Shop;10025264;R3;1;G2;2;Não Informado;816-455-8733;1;S16;C
e3eadec69fa1d30036ea8719f418ad11e677079d7492c7aa47d3beb400d89574;10002240;ACS Shop;10002240;R3;1;G2;2;Não Informado;816-455-8733;3;S1;C
c635410136b356d75e72459b8c5179fab0d6ee49712097ccf135bcdf8bf87f5e;10024915;Systems Store;10024915;R3;1;G1;1;M1;816-455-8733;5;S16;C
7f9547e8a57a6ba2940cab274e34fbd75cf905db99350ae7761fb1055402863d;10024704;Sterling Store;10024704;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
6e33cc9307147d305ac935c65c95bb4d7592b6e1a1fbb28c46fbb1305290ca7a;10017072;Iconation Shop;10017072;R3;1;G2;2;Não Informado;816-455-8733;4;S9;C
502202c83a147299e82443fb2142df0873a909d229619dcee7e954674405d4ea;10019617;Kool-Seal Shop;10019617;R3;1;G2;2;Não Informado;816-455-8733;2;S1;C
93cb7c2a60073f70a3edd8a9682f1b5065b023df463381dc0a5c1ea4c835a559;10016780;iBEAM Shop;10016780;R3;1;G1;1;M1;816-455-8733;5;S18;C
b70474c2154d39f7772afbb7c4e5fa3f6675e574ea043684c12137a004f0b0cf;10020449;Nancy Supermarket;10020449;R3;1;G1;1;M1;816-455-8733;5;S16;C
b50bef889c1f01506eca80fab604cd7c895f76d23d7081d6adc5b9fea10ad8f7;10021804;Picka Superstore;10021804;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
545b95b9007acccafd23bc175153cf445d2a851da5b2bbe68fda57d4a0ed1573;10011345;Emergent Shop;10011345;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
ae549714c88ac25fb76454afc769e5f2b774e3b789ad60b37f21dbcc5dce87bd;10025300;U.S. Market;10025300;R3;1;G2;2;Não Informado;816-455-8733;3;S1;C
629b8ec03169ab48f3f05c311e9f409d088b00f07717f356b08df2c21bc44d9e;10007134;C&C Shop;10007134;R3;1;G2;1;M1;816-455-8733;5;S1;C
4ecbb1c2ec9b04c967378bffd2faf90a347545431dfabe352f3f118ea6e2b384;10021240;PAGE Shop;10021240;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
d4ad4b893c0d06349b2c94f84b29b0a0bbcedaa10960e9abb0b2f25ea6849d0b;10024034;Script Supermarket;10024034;R3;1;G3;1;Não Informado;816-455-8733;0;S5;C
b7b66a36a74555e2e35abfa7b02ec834711b36bcb4f60c8f499872f01b2ac71b;10004207;Bell Store;10004207;R3;1;G1;1;M1;816-455-8733;5;S19;C
5dc893e9200e57424096477d504a372c108642f82f89b9aa654c3afbd4044dd7;10024260;Sigma Supermarket;10024260;R3;1;G2;2;Não Informado;816-455-8733;1;S16;C
2c72256d9bb83e6e6988a9d243553e31ca82b5d4877dcec10be8284eb651b233;10021139;Pace Shop;10021139;R3;1;G3;2;Não Informado;816-455-8733;4;S5;C
6d5aba563e123910ec8287e77e2620b4e74bfdc814d1513bbe8194475de9d68e;10002489;ACT Supermarket;10002489;R3;1;G2;2;Não Informado;816-455-8733;2;S16;C
bfd1ee87152f3b0aee73bce985d7c3e088dc52658d2f9d30563fa37a95d954ad;10027575;Zitel Shop;10027575;R3;1;G2;2;Não Informado;816-455-8733;2;S1;C
320349d85a82759442120c97ceb81dfe747248cdabebf5ca7be707c767ac5946;10011997;Fibronics Shop;10011997;R3;1;G2;2;Não Informado;816-455-8733;3;S16;C
c8d48422641dfa19e2f7897d9fb7cf11f3cc8b7a7277b9b44b3b804ea53a8668;10012885;Gainunion Shop;10012885;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
12a889675120eefdc49c98ec1db2aa4a04e05c31b4ad3fb60a9b32bda9ce3e1d;10018877;KAT Store;10018877;R3;1;G1;1;M1;816-455-8733;5;S17;C
b3628a4d97f136660282013bbb680b14c7a8f80905f51b443890979af421bbd2;10000480;Abbotsbury Shop;10000480;R2;1;G2;2;Não Informado;816-455-8733;1;S5;C
3dd25710d454de9759ebc8b1236ff16b47ca39d53c889de633970ae8baa92be5;10013252;Gate Shop;10013252;O2;1;G2;2;Não Informado;816-455-8733;2;S12;C
04738b7ce8b1421fd4036ca0a0d5cd540b4730985973bd6bec5e9b5b0f5f804e;10011734;Felidae Enterprises;10011734;R3;1;G2;2;Não Informado;816-455-8733;2;S16;C
8e2a74246fee488265845ce143e478876a9958ee6d6c184585631008a4b09f19;10020868;One Market;10020868;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
12e38943b8ea0f614a8a7ddb21d79c25e2b8c18dc8a23aeb55f0d97252efcdbb;10000496;AboveNet Shop;10000496;R3;1;G2;1;Não Informado;816-455-8733;5;S9;C
c6953de4769997edb322c2adf69182654a4fdf1c50307fa508ed6748918bc614;10002161;ACME Maxiplace;10002161;R2;1;G2;1;Não Informado;816-455-8733;5;S4;C
834dc8d81fcea961bfc95063e0a7a2dde7009eaaf8d875dd4461d57f7c021638;10025051;Taos Supermarket;10025051;R3;1;G2;2;Não Informado;816-455-8733;1;S16;C
63787a4d5ce8b460f36fee6a1e771ec92f3bc2c5a21f640e6467f4eec5c8236e;10020849;OnDeck Store;10020849;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
683560a234762755d8dcb2bf13fe5d951137f4770a5f0df9e7e2fc5071f4d3b1;10000472;Aaron Store;10000472;R3;1;G2;2;Não Informado;816-455-8733;1;S4;C
50cc9903a2df3b84b6c15647d489d2a232bd4c305c70d7306e2d0456939e513e;10000457;A&G Shop;10000457;O2;1;G1;1;Não Informado;816-455-8733;5;S1;C
368ca3ab042a33ad4d066addd219b711a1fb01595c629dc6f2ee3b51749b6720;10010935;Edna Megaplace;10010935;R2;1;G2;2;Não Informado;816-455-8733;4;S5;C
a1ebf70300d0eac3fe84b10c0f8127563c86d50b3d3dab78aa5b8404b2a9c8a3;10022444;R.J. Market;10022444;O2;1;G2;2;Não Informado;816-455-8733;4;S12;C
b5ccde843e8d9cde76463a34cb45b0d33610ce3be7404048a8bc4a148cd2fe07;10020909;Onestar Shop;10020909;O1;1;G2;2;Não Informado;816-455-8733;4;S5;C
bce30c80e211c407dbf3361ad96cf5bdafb1a60e8d9ac13fdc20e08b44b2045e;10025495;UniForum Shop;10025495;R3;1;G2;2;Não Informado;816-455-8733;2;S5;C
304092094b1391385e35d3395628403a42a4097cd7a4fa71c56ef2067c6accc0;10019913;Livezone Supermarket;10019913;R3;1;G3;1;Não Informado;816-455-8733;0;S17;C
1abceca1f54b12232e08ea8f5df85b035980c6e86c734eafb632efd414e68e43;10012158;Filene? Shop;10012158;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
b102c7bde72d25fad7f0304349d5c1a1ee31c74be45901af292e70e16701197a;10013870;Greymac Trust Company;10013870;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
7fa2637ffb3a126c24189f333056ddb2a4e49ce1aa67f70caffeee9e75b6bf46;10024270;Signatures Superstore;10024270;R3;1;G2;2;Não Informado;816-455-8733;1;S4;C
53b192545ba2f32a14699c9c53aba451a3028ae4e9a66df387741b488cd7acd9;10024725;Stone Market;10024725;R3;1;G2;2;Não Informado;816-455-8733;2;S16;C
583dd39ddcd8921fa467bc06f4c2432bee58472dfa53caa53f8f9793b53075b7;10000456;A&B Shop;10000456;R1;1;G3;1;Não Informado;816-455-8733;0;S2;C
f222bde56183b97c0e3a82198a0803863136b30732dc0260297d2e12ebef7624;10022201;Quantum Shop;10022201;R3;1;G1;1;M1;816-455-8733;5;S16;C
f668132253033c79135a82eff3ecd39c7674809c1b26118397cb18660dd2ac60;10020306;McGraw-Hill Supermarket;10020306;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
072c2425c9043fc7c750b2909248f14208a02da27aa62dec97ae91ce0fccc497;10021239;PADL Shop;10021239;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
e3a70a062aed1019f1fe6dc2d7bad285d070446f92fbc0d1c39bce48eb52ef89;10014264;Harbour Store;10014264;R3;1;G2;2;Não Informado;816-455-8733;4;S1;C
205d9ed765ebf4abc5e8287f2614864ba6d9e7391b9ba06b655fc3fca13a34ab;10019880;Litton Supermarket;10019880;O2;1;G2;2;Não Informado;816-455-8733;3;S12;C
49775bff550754af1f8d3d9d1e45e0ef472359aec5849dbe802b8cae44ed4439;10013670;Gehlken Supermarket;10013670;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
fb73f34873a4a2b3376627140e35e4c2015d4bb6b5b89a7dc8a28eb1aa544f4e;10007564;CAM Market;10007564;R2;1;G2;2;Não Informado;816-455-8733;2;S1;C
532cf821f689867133a2c7d7df249f2e47a9fe1ddaf0b89798aaad153b98a942;10021331;Palo Supermarket;10021331;R2;1;G2;1;Não Informado;816-455-8733;5;S5;C
57f5f31dd267ba4d416a6b08d9bb18cf3330e824f67e5aab4b7ac2f51f95e9de;10024003;Scientific Supermarket;10024003;R2;1;G2;2;Não Informado;816-455-8733;1;S3;C
9bf98a3c3f41549b3fccfe4c62232c4a707f3dfb114e98053e1bb885cdb34e0b;10021977;Pinnacle Store;10021977;R3;1;G2;2;M1;816-455-8733;4;S16;C
9f1f3bf2944b5402b5207a5731d8e6144ebfe07a6feb918c400e4c2df899c6eb;10022732;RC Market;10022732;R2;1;G2;2;Não Informado;816-455-8733;2;S5;C
337d1d261512b7c93383083d72c769f3e9eefce50f5ff60d8ba408212c5b34ce;10022764;RealiDyne Shop;10022764;R3;1;G2;2;Não Informado;816-455-8733;2;S5;C
2bf8a0df557ea4ee861ff2de08bf5f22543adb538bdaaf375587c038cf469000;10019664;Koppers Supermarket;10019664;R1;1;G2;2;Não Informado;816-455-8733;4;S20;C
9729981895d56abd13da0c2cfcd5f1ad0dd99ad53a6a4d07cb3e1668331a5330;10010884;EDC Supermarket;10010884;R3;1;G3;1;M1;816-455-8733;0;S5;C
66c8bd37e21dd6fe45e85634bc5b62f467f923863cc9237d7b7a719f792d3496;10002412;Acsior Shop;10002412;R3;1;G1;1;M1;816-455-8733;5;S19;C
935b205a70304e49bd9794fdebe219c4fe68e10d5b5ab84fa0fea64c72643906;10020927;Outbreak Shop;10020927;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
c0c8a013c5cfc99d16f28b2faca4e42fc5d9b1e8978ed5f790485942bb960d21;10009356;Central Supermarket;10009356;R1;1;G2;2;Não Informado;816-455-8733;4;S11;C
fd5c57324c28ffa0c9bc97ca99eb869748efa8993cdd378bdecd14d41ed1bc9c;10021911;PING Shop;10021911;R3;1;G1;2;M1;816-455-8733;2;S19;C
9cc1f206ea1331de5936d19cefb3f883dbbdea2d50a18156eeca89883c1242e4;10017638;Kellys Gigastore;10017638;R3;1;G2;2;Não Informado;816-455-8733;3;S16;C
5ab731466f753eab751e1dbbd2ea62d11077db70a560cdc470b8550f06d22a1d;10010912;edit.nl Shop;10010912;R3;1;G2;2;M1;816-455-8733;2;S16;C
a1ce309ee2b21bf50c44f22619c4482659a9e82c23c85ef399589629c82ba7fd;10021380;Pangaea Store;10021380;R3;1;G2;1;Não Informado;816-455-8733;5;S9;C
835169efe6d05731fa64e44d46e6b3c9a854c4b128081f800a69f6fb9af5b73e;10020492;NBTel Shop;10020492;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
774bfb70177e2dff2ba89fbbf7eb9d8923c25414d1673770997f43abc6ad2d38;10027340;Zentrum Market;10027340;R3;1;G2;2;Não Informado;816-455-8733;3;S16;C
5416bb112d93b77ce788e98fe15903852586145eab1846c1a6e4dd9196a05375;10011732;Federated Supermarket;10011732;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
dd38fff844ac66047a6e004e8ea69d46514d8c3557bf748d44162e9397d86378;10019400;Keystar Superstore;10019400;R3;1;G2;2;Não Informado;816-455-8733;4;S1;C
7da2238db408987c39cab21c8dac3bc132163351411e019b49bfb9bd698ebbf0;10002765;Active Store;10002765;R3;1;G2;2;Não Informado;816-455-8733;2;S16;C
35675a2d780d31250c5a365563ad5759777ba9b02b88acebbfb4a711f78c4d36;10013538;GEAR Shop;10013538;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
b2bc1265961fa888812b1942984b7920b83a768a6137c0e1002cdde9a07af05a;10025302;U.S. Market;10025302;R3;1;G2;2;Não Informado;816-455-8733;2;S1;C
634b5ac99274e674f9738724555f639714dcf87cbeb3b39944ecf83308cdcd00;10002128;Access Store;10002128;R3;1;G1;1;M1;816-455-8733;5;S19;C
652203b39ce77549816e6c19e1152f0c6c4a6f2485a5b4ddb9dadf2f0ec01e1a;10000488;ABI Supermarket;10000488;R3;1;G1;1;M1;816-455-8733;5;S19;C
f76a8d815af3b611ffd8b9585073b94e4845ad07cf6e26361e25c53ff92492c5;10013509;Geac Shop;10013509;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
28702ffdd295f880fb26a99941277de1ee9ff3bf0601399324452ee054d3295d;10013238;Gastown Store;10013238;R1;1;G2;2;Não Informado;816-455-8733;4;S11;C
1cd7faeeba6eb30f631dda68e180430b8e47485b76f207cdb8d4f6119f0b4a35;10027572;ZipLip.Com Shop;10027572;R3;1;G2;2;Não Informado;816-455-8733;3;S1;C
b4754e83cd8385fe989219d0175acbe6a1b32c53c5b1c06fd1abf20ecc5ad7d3;10013079;Gandalf Supermarket;10013079;R3;1;G2;1;Não Informado;816-455-8733;5;S16;C
a8f4d587ad7bda6062eac1e7f4d4e32bdd3f9395753d89a25506c41162accfe7;10026006;Vector USA;10026006;R3;1;G3;1;Não Informado;816-455-8733;0;S5;C
54e69578154640c7109ab5c6bae9923b31cd40222d6b12675195543c0c2ebb8e;10019420;Keystroke Market;10019420;R3;1;G1;1;M1;816-455-8733;5;S19;C
ee5d015b257b6fe3484ca4e15751c734d7ebc769bf1a600c90c6c1500c65cce0;10026078;Venred Shop;10026078;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
1847b222607276d46cc6736ac68702aad391d8f657ffd0124973a6697d6b2abd;10027583;zNET Shop;10027583;R2;1;G2;2;Não Informado;816-455-8733;4;S5;C
8d7eec9eb2ee82712ac677b77930b1af2ff4d25548ae80c737c83605e4342565;10007183;C.O.F. Shop;10007183;R2;1;G2;1;Não Informado;816-455-8733;5;S3;C
03b21af32f03a284b2c51d13264c1df66e45714ddea340d95b3df6230841daf0;10022978;Relcom Shop;10022978;R3;1;G2;1;Não Informado;816-455-8733;5;S16;I
3d461df3ed447e17dfe7d80498305df5b46305eb061e2ca299fb1cd81ab623ae;10021175;Pacific Supermarket;10021175;R3;1;G2;2;Não Informado;816-455-8733;2;S16;C
1dac23ab163138428a9732dbbf71af966732f83850eedda6f8b6cfd00d530136;10025237;Team Supermarket;10025237;O2;1;G3;1;Não Informado;816-455-8733;0;S1;C
89b8b044801da3658a0bcdd3478db3d0ef9ccbfc1656e401240c7b07e26e87fa;10012927;Galaxy Supermarket;10012927;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
61e483c783769ec4ff61a6602c0ed51010d3d05be6b5a7dd84aac986f82a6cb7;10022746;Rdlabs Shop;10022746;R3;1;G1;1;M1;816-455-8733;5;S19;C
e1259112537958140ec7025ca6f6868266a2d3a5f38fcdbe312fdd06de432a79;10025284;Towmotor Supermarket;10025284;R3;1;G2;2;Não Informado;816-455-8733;1;S16;C
aa0b9ea659f21ccacc28fcc68cba21a6cfca2b03d71fae348a9518e40a4baf0e;10003720;Age Shop;10003720;R2;1;G2;2;Não Informado;816-455-8733;3;S5;C
f74095b20729d443b6de35c342b7208b7923e47f99a63a22e3709f3cf2487e4a;10021111;P.C'S Shop;10021111;R3;1;G3;1;Não Informado;816-455-8733;5;S5;C
e3afb246240919a0337e61db710d4a5fe33f840025b86ab5d9575dff13caedbe;10006805;Bitstream Shop;10006805;R3;1;G1;2;Não Informado;816-455-8733;2;S16;C
f2681e38b5178fb51a32c3b76ecc8cef4e35ad1a472e14127d3270861b9784d2;10024009;Scottish Supermarket;10024009;R2;1;G2;2;Não Informado;816-455-8733;2;S2;C
a757949596a7f8303e30f8753d5c07cf9ec698d13daaea51e300afce399bda06;10025241;TeamStore;10025241;R1;1;G1;1;Não Informado;816-455-8733;5;S5;C
e33ca2d92fc68b12760820bef51e4180070709cd60fd7f83fb31fa752c2f86ee;10013765;Gemini Supermarket;10013765;R3;1;G2;2;Não Informado;816-455-8733;4;S16;C
36d1be2992144340f292a5cf7acb18c74c69d6ece4455f27bb2fa96a800393be;10026294;Wasabi Shop;10026294;R3;1;G1;1;M1;816-455-8733;5;S19;C
ea9d91b8a826ba9876d5eb409294499668a83568ff101f26c9d63bb489a0c4f9;10013426;GDC Shop;10013426;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
936703ae152cc7bbbee69992f3f7db526a024ce2f7152648b71490204283d40a;10013232;Garza Supermarket;10013232;R3;1;G2;2;Não Informado;816-455-8733;4;S9;C
e959b78366b2ac4ab0ae315471694bd1718305e5a03f9ef4a03c9a9429fb232f;10011093;EMC Shop;10011093;R3;1;G2;1;M1;816-455-8733;5;S16;C
63c73592f7983c3c004e7a00eb17aa8a07b62dead8690f6a9ac9be75295f0d84;10021006;Overdreams Shop;10021006;R3;1;G2;1;Não Informado;816-455-8733;5;S1;C
66ddd79f45799f0c7ea41637828e71bfa0a3fd35b8e381764e3dfa9fff17f046;10000455;Caribian Supermarket;10000455;R3;1;G2;2;Não Informado;816-455-8733;1;S16;C
2f476b17576ecb4f6fc753fd61b73ceb6ce513e193a4ab1077cb571922ff07b7;10027356;Zero Market;10027356;R3;1;G2;2;Não Informado;816-455-8733;4;S1;C
ab6f2feab64f18489b6aed79179ca5550e842553d929b11d9031b8132ad25453;10026839;Xtreme Shop;10026839;R3;1;G2;2;M1;816-455-8733;2;S16;C
